,dist,temp,gamma,pco2,dTdP,popDeath,logPopDeath,logpco20,logGamma,logdTdP,tFreeFall,tyear,logtYear
0,0.934,273.15,,,,,,,,,,,
1,0.934,275.7141025641025,,,,,,,,,,,
2,0.934,278.2782051282051,,,,,,,,,,,
3,0.934,280.84230769230766,,,,,,,,,,,
4,0.934,283.40641025641025,,,,,,,,,,,
5,0.934,285.9705128205128,,,,,,,,,,,
6,0.934,288.53461538461534,,,,,,,,,,,
7,0.934,291.09871794871793,,,,,,,,,,,
8,0.934,293.6628205128205,,,,,,,,,,,
9,0.934,296.2269230769231,,,,,,,,,,,
10,0.934,298.7910256410256,,,,,,,,,,,
11,0.934,301.3551282051282,,,,,,,,,,,
12,0.934,303.91923076923075,,,,,,,,,,,
13,0.934,306.4833333333333,,,,,,,,,,,
14,0.934,309.0474358974359,,,,,,,,,,,
15,0.934,311.61153846153843,,,,,,,,,,,
16,0.934,314.175641025641,,,,,,,,,,,
17,0.934,316.73974358974357,,,,,,,,,,,
18,0.934,319.30384615384617,,,,,,,,,,,
19,0.934,321.8679487179487,,,,,,,,,,,
20,0.934,324.43205128205125,,,,,,,,,,,
21,0.934,326.99615384615385,,,,,,,,,,,
22,0.934,329.5602564102564,,,,,,,,,,,
23,0.934,332.124358974359,1.756970667887432,52.434,0.12777968493726777,9.049368799,0.9566182878603031,1.7196129897309733,0.2447645111361798,-0.8935381870301017,,,
24,0.934,334.6884615384615,1.6470428095010032,73.465,0.11978493160007297,10.53806765,1.022760982235194,1.866080482932676,0.2167048873837424,-0.921597810782539,,,
25,0.934,337.25256410256407,1.6009261795882452,94.906,0.11643099487914513,10.31717063,1.0135606131581985,1.9772936695876806,0.20437130659973615,-0.9339313915665453,,,
26,0.934,339.81666666666666,1.77382488160072,115.499,0.12900544593459784,9.16133923,0.9619589646815512,2.062578224086501,0.24891074249205783,-0.8893919556742236,,,
27,0.934,342.3807692307692,1.9361485664575802,135.643,0.14081080483327857,6.376252307,0.8045654936719135,2.132397386451358,0.28693867896266023,-0.8513640192036211,,,
28,0.934,344.9448717948718,2.4130764663190964,151.57,0.1754964702777525,3.722572294,0.570843140696988,2.1806132506116027,0.38257108418572844,-0.755731613980553,,,
29,0.934,347.50897435897434,3.510882866073901,165.076,0.25533693571446553,1.321826366,0.1211744103382458,2.2176839368289882,0.5454163402980656,-0.5928863578682159,,,
30,0.934,350.0730769230769,7.620274814639104,172.771,0.5542018047010258,0.03957205051,-1.4026114452582215,2.2374708469569544,0.8819706338499914,-0.2563320643162901,,,
31,0.934,352.6371794871795,,,,,,,,,,,
32,0.934,355.201282051282,,,,,,,,,,,
33,0.934,357.7653846153846,,,,,,,,,,,
34,0.934,360.32948717948716,,,,,,,,,,,
35,0.934,362.8935897435897,,,,,,,,,,,
36,0.934,365.4576923076923,,,,,,,,,,,
37,0.934,368.02179487179484,,,,,,,,,,,
38,0.934,370.58589743589744,,,,,,,,,,,
39,0.934,373.15,,,,,,,,,,,
40,0.9394615384615385,273.15,,,,,,,,,,,
41,0.9394615384615385,275.7141025641025,,,,,,,,,,,
42,0.9394615384615385,278.2782051282051,,,,,,,,,,,
43,0.9394615384615385,280.84230769230766,,,,,,,,,,,
44,0.9394615384615385,283.40641025641025,,,,,,,,,,,
45,0.9394615384615385,285.9705128205128,,,,,,,,,,,
46,0.9394615384615385,288.53461538461534,,,,,,,,,,,
47,0.9394615384615385,291.09871794871793,,,,,,,,,,,
48,0.9394615384615385,293.6628205128205,,,,,,,,,,,
49,0.9394615384615385,296.2269230769231,,,,,,,,,,,
50,0.9394615384615385,298.7910256410256,,,,,,,,,,,
51,0.9394615384615385,301.3551282051282,,,,,,,,,,,
52,0.9394615384615385,303.91923076923075,,,,,,,,,,,
53,0.9394615384615385,306.4833333333333,,,,,,,,,,,
54,0.9394615384615385,309.0474358974359,,,,,,,,,,,
