,dist,temp,dTdP,pco20,gamma,popDeath,declineTime,peakPopList,carryCapList,anthroPopList,tempError,timeLeftMin,percentDone,timeElapsedMinutes,logGamma,logdTdP,logpco20,logpopDeath,logdeclineTime,logAnthroPop,normCollapseTime,logCollapseTime,logAnthroPopPpl
1209,1.097846153846154,296.2269230769231,0.00011725691965389053,146260.025,0.016122826452409946,54.9255349,380.7802874743327,9.750276911,10.0,620.2386429896264,0.765076923076947,135.1130888181536,75.62,419.08333783547084,-1.792558820776423,-3.9308615189427045,5.165125643321519,1.7397742950506672,2.5806744574048865,2.792558820776423,62.02386429896266,3.1904988294484604,11.792558820776422
1210,1.097846153846154,298.7910256410256,0.00010068540583165146,168842.742,0.013844243301852077,46.56872506,445.91375770020545,9.77028327,10.0,722.321890909141,0.6529743589744044,134.71367539475312,75.69,419.4355446577072,-1.8587307769217338,-3.997033475088015,5.227482396466259,1.6680943481542008,2.649250871769008,2.858730776921734,72.23218909091409,3.2566707855937715,11.858730776921734
1211,1.097846153846154,301.3551282051282,8.973743835724372e-05,195013.367,0.012338897774121012,36.3211432,519.293214802685,9.811208987,10.0,810.445161558393,0.5568717948717676,134.39706652332325,75.75,419.81764078934987,-1.9087236338195503,-4.0470263319858315,5.290064380672153,1.5601595093875456,2.715412648046618,2.9087236338195503,81.0445161558393,3.306663642491588,11.90872363381955
1212,1.097846153846154,303.91923076923075,8.05412052165532e-05,224729.689,0.011074415717276064,33.80211311,585.9640387435253,9.807899121,10.0,902.982175791001,0.5237692307692328,134.0834438934624,75.81,420.20942048629126,-1.9556791777420635,-4.093981875908345,5.351660450777557,1.5289438506719466,2.767870963706692,2.9556791777420637,90.29821757910011,3.353619186414101,11.955679177742063
1213,1.097846153846154,306.4833333333333,7.44282313696787e-05,253264.113,0.010233881813330821,30.3264341,667.9256148015503,9.813223082,10.0,977.1463245719563,0.14466666666669425,133.6879925103394,75.88,420.5739996552467,-1.9899596028138369,-4.1282623009801185,5.4035736555219405,1.4818213472794195,2.8247280988826966,2.989959602813837,97.71463245719563,3.3878996114858744,11.989959602813837
1214,1.097846153846154,309.0474358974359,6.290891084064087e-05,299639.586,0.00864997524058812,22.16040351,870.1994153426932,9.863654262,10.0,1156.0726732577434,0.7265641025641116,133.37400089288846,75.94,420.9651549379031,-2.062985135644012,-4.2012878338102935,5.476599188352117,1.3455776640243942,2.9396187871691466,3.062985135644012,115.60726732577434,3.4609251443160494,12.062985135644011
1215,1.097846153846154,311.61153846153843,5.656150739366793e-05,337685.484,0.0077772072666293405,18.98741766,1021.5703206495813,9.875559534,10.0,1285.8086016182547,0.4304615384615431,133.05226513210096,76.0,421.3321729183197,-2.109176326716224,-4.247479024882505,5.52851239213024,1.2784659035325845,3.0092682670222444,3.109176326716224,128.58086016182546,3.5071163353882615,12.109176326716224
1216,1.097846153846154,314.175641025641,4.972473836750718e-05,389142.319,0.006837151525532236,15.89375554,1245.5570426956676,9.890564882000001,10.0,1462.597393469578,0.5943589743589541,132.73455838641146,76.06,421.7122184991837,-2.1651247951221495,-4.303427493288431,5.590108462643362,1.2012265288994781,3.095363621684393,3.165124795122149,146.25973934695784,3.563064803794187,12.16512479512215
1217,1.097846153846154,316.73974358974357,4.457846349532828e-05,438552.576,0.006129538730607638,13.5841161,1483.6548787258878,9.903508485,10.0,1631.4441329924794,0.3572564102564115,132.40900064003318,76.12,422.06755145390827,-2.212572206442308,-4.350874904608589,5.642021666340434,1.133031384720687,3.171332889018283,3.212572206442308,163.14441329924793,3.6105122151143454,12.212572206442308
1218,1.097846153846154,319.30384615384617,3.90896282235818e-05,506528.225,0.005374823880742498,12.33870939,1700.8068854410692,9.891618791,10.0,1860.526078971459,0.6241538461538312,132.01791343021912,76.19,422.44623369375864,-2.2696357619006973,-4.407938460066979,5.704603650328528,1.091269735538857,3.2306550053536154,3.2696357619006973,186.0526078971459,3.6675757705727348,12.269635761900696
1219,1.097846153846154,321.8679487179487,3.4954493664553414e-05,570742.068,0.004806242878876094,10.27930436,2050.1419620280703,9.906960368,10.0,2080.627269993153,0.4350512820512904,131.7114232230056,76.25,422.8629903475443,-2.3181942863222926,-4.456496984488574,5.756439884511344,1.0119637252783502,3.311783934807359,3.3181942863222926,208.06272699931532,3.71613429499433,12.318194286322292
1220,1.097846153846154,324.43205128205125,3.132722759189809e-05,643210.445,0.004307493793885988,8.411083462,2492.414559710822,9.921473005,10.0,2321.535556056725,0.2709487179487269,131.38911418113037,76.31,423.22935007015866,-2.365775339598567,-4.504078037764848,5.808353088241999,0.924851942440073,3.3966202795686007,3.365775339598567,232.15355560567252,3.7637153482706043,12.365775339598567
1221,1.097846153846154,326.99615384615385,2.7392353086642218e-05,742908.064,0.003766448549413305,6.61351313,3180.5066631324717,9.937325339000001,10.0,2655.021001563313,0.6268461538461452,131.00158074529654,76.38,423.61984493335086,-2.424067960757218,-4.5623706589235,5.870935072484777,0.820432220100328,3.5024963097564856,3.424067960757218,265.50210015633127,3.822007969429256,12.424067960757219
1222,1.097846153846154,329.5602564102564,2.5085693033326495e-05,817198.87,0.0034492827920823933,5.492722964,3762.893338448812,9.946644378,10.0,2899.1534190685543,0.009743589743607117,130.69125120743354,76.44,424.02543473243713,-2.462271198208362,-4.600573896374644,5.9123277574304245,0.7397876950999678,3.575521908147229,3.462271198208362,289.9153419068554,3.8602112068803995,12.462271198208361
1223,1.097846153846154,332.124358974359,2.1889485111705187e-05,943375.319,0.003009804202859463,5.173926511,4290.012416876563,9.940745413,10.0,3322.475259520039,0.39464102564102177,130.37327250312356,76.5,424.4066104888916,-2.5214617556963557,-4.659764453862637,5.97468450985507,0.7138202558274049,3.632458549194787,3.5214617556963552,332.2475259520039,3.919401764368393,12.521461755696356
1224,1.097846153846154,334.6884615384615,1.9135489020907257e-05,1089598.493,0.002631129740374748,3.962843922,5583.054037261668,9.954926185,10.0,3800.6487656422887,0.8255384615384855,130.06540785939052,76.56,424.8211444417636,-2.5798577364298354,-4.7181604345961174,6.0372664939058645,0.5980069678302851,3.746871831320067,3.579857736429836,380.0648765642288,3.9777977451018733,12.579857736429835
1225,1.097846153846154,337.25256410256407,1.685740215935682e-05,1227947.213,0.0023178927969115626,3.113482389,6991.393586673859,9.964540769,10.0,4314.263374615225,0.7704358974359593,129.74671663605986,76.62,425.20074545145036,-2.6349066541301394,-4.773209352296421,6.089179697753389,0.49324641353525667,3.84456375180847,3.6349066541301394,431.4263374615225,4.032846662802177,12.63490665413014
1226,1.097846153846154,339.81666666666666,1.573209468449103e-05,1350741.934,0.0021631630191175167,3.181855679,7187.766309544098,9.955701232,10.0,4622.860094973146,0.2153333333333194,129.35775086321846,76.69,425.58755528529485,-2.664910750262534,-4.803213448428815,6.130572382815157,0.5026804772479117,3.856593948775654,3.664910750262534,462.2860094973146,4.062850758934572,12.664910750262534
1227,1.097846153846154,342.3807692307692,1.381242732430775e-05,1556569.276,0.0018992087570923156,2.41171002,9435.732329837685,9.967304901,10.0,5265.350616490405,0.6792307692307986,129.04676591487973,76.75,425.9930874824524,-2.72142729588943,-4.859729994055711,6.192168453971323,0.3823250877613271,3.974775612446359,3.72142729588943,526.5350616490405,4.119367304561468,12.72142729588943
1228,1.097846153846154,344.9448717948718,1.2170718614135502e-05,1754210.304,0.0016734738094436315,2.379921179,9922.502761446565,9.959504716,10.0,5975.593967212807,0.6891282051282133,128.72702628243886,76.81,426.3701116323471,-2.7763810801410505,-4.914683778307332,6.244081657668397,0.3765625738244903,3.996621228443987,3.7763810801410505,597.5593967212808,4.174321088813088,12.77638108014105
